version account-id interface-id srcaddr dstaddr srcport dstport protocol packets bytes start end action log-status
2 737271650855 eni-092b2c6a2c7680df0 193.108.91.96 172.31.28.40 53 34427 17 1 83 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 192.48.79.30 172.31.28.40 53 41795 17 1 894 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 54.207.82.130 172.31.28.40 53 53584 17 1 84 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 192.52.178.30 48918 53 17 1 77 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 192.26.92.30 172.31.28.40 53 34411 17 1 888 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 204.74.108.235 172.31.28.40 53 46159 17 1 324 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 192.52.178.30 172.31.28.40 53 55532 17 1 1019 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 205.251.194.224 60690 53 17 1 90 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 202.30.124.100 51441 53 6 6 374 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 192.48.79.30 172.31.28.40 53 43486 17 1 735 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 192.26.92.30 53874 53 17 1 80 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 205.251.197.233 51749 53 17 1 92 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 96.7.49.64 34278 53 17 1 78 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 216.239.32.10 172.31.28.40 53 43923 17 1 91 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 112.213.89.22 34902 53 17 1 88 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 195.140.184.21 47110 53 17 1 80 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 178.255.82.125 172.31.28.40 53 52533 17 1 83 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 192.48.79.30 172.31.28.40 53 51044 17 1 885 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 178.32.247.7 172.31.28.40 53 53879 17 1 115 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 192.26.92.30 172.31.28.40 53 52584 17 1 819 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 192.52.178.30 172.31.28.40 53 45612 17 1 884 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 192.52.178.30 172.31.28.40 53 44086 17 1 892 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 195.8.214.1 172.31.28.40 53 44597 17 1 82 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 108.162.193.182 47201 53 17 1 80 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 192.52.178.30 172.31.28.40 53 46421 17 1 767 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 172.64.33.91 37109 53 17 1 78 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 192.48.79.30 52053 53 17 1 80 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 192.48.79.30 172.31.28.40 53 44619 17 1 890 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 203.83.159.1 172.31.28.40 53 51937 6 4 1059 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.35.139 172.31.28.40 48419 53 17 2 141 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 205.251.197.97 48978 53 17 1 89 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 178.255.82.126 172.31.28.40 53 48446 17 1 90 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 205.251.193.20 172.31.28.40 53 39689 17 1 57 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 203.159.64.64 172.31.28.40 53 51885 17 1 90 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 96.7.49.64 172.31.28.40 53 42042 17 1 100 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 51.15.95.253 49249 53 17 1 89 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 217.198.113.10 46217 53 17 1 97 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 185.206.86.10 172.31.28.40 53 59037 17 1 114 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 37.97.199.195 53605 53 17 1 83 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 192.52.178.30 49559 53 17 1 81 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 66.254.127.2 172.31.28.40 53 60105 17 1 90 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 192.48.79.30 39477 53 17 1 80 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 192.48.79.30 172.31.28.40 53 55954 17 1 775 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 192.52.178.30 172.31.28.40 53 48996 17 1 886 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 192.31.80.30 57623 53 17 1 76 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 192.48.79.30 42840 53 17 1 85 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 192.48.79.30 172.31.28.40 53 43654 17 1 787 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 95.101.36.67 172.31.28.40 53 55240 17 1 89 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 205.251.193.119 172.31.28.40 53 37715 17 1 366 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 97.74.111.53 172.31.28.40 53 56815 17 1 139 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 194.0.39.1 172.31.28.40 53 34420 17 1 187 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.35.139 172.31.28.40 38949 53 17 1 73 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.35.139 172.31.28.40 48500 53 17 1 67 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 172.31.35.139 53 54990 17 2 287 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 205.251.197.89 172.31.28.40 53 43391 17 1 363 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 172.31.35.139 53 43459 17 1 142 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 205.251.192.181 53262 53 17 1 90 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 192.52.178.30 172.31.28.40 53 59011 17 1 888 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.35.139 172.31.28.40 44046 53 17 1 64 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.35.139 172.31.28.40 51694 53 17 1 68 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 69.165.102.225 172.31.28.40 53 60425 17 1 81 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 192.41.162.30 47680 53 17 1 80 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 216.239.36.106 52399 53 17 1 80 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 192.48.79.30 34765 53 17 1 80 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 207.246.129.71 172.31.28.40 53 43172 17 1 173 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 192.52.178.30 172.31.28.40 53 37973 17 1 771 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 205.251.194.227 172.31.28.40 53 50914 17 1 364 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 205.251.193.149 53365 53 17 1 79 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 192.48.79.30 172.31.28.40 53 55010 17 1 731 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 172.31.35.139 53 52465 17 1 86 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 192.52.178.30 40629 53 17 1 78 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 192.52.178.30 172.31.28.40 53 53957 17 1 824 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 108.162.193.187 172.31.28.40 53 52294 17 1 127 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 192.48.79.30 52949 53 17 1 76 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 192.48.79.30 172.31.28.40 53 45542 17 1 778 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 172.31.35.139 53 58508 17 1 153 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 156.154.102.3 172.31.28.40 53 56703 17 1 1096 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 194.146.106.42 59006 53 17 1 97 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 80.239.201.9 57727 53 17 1 94 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.35.139 172.31.28.40 52558 53 17 1 70 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 173.245.59.111 172.31.28.40 53 57698 17 1 128 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 192.48.79.30 172.31.28.40 53 50278 17 1 863 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 205.251.199.164 172.31.28.40 53 42572 17 1 363 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 192.48.79.30 43066 53 17 1 82 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 192.48.79.30 172.31.28.40 53 36658 17 1 1157 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 123.125.29.99 43946 53 17 1 78 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 205.251.198.222 36472 53 17 1 86 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 95.101.36.67 172.31.28.40 53 45342 17 1 87 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 192.52.178.30 172.31.28.40 53 45574 17 1 887 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 96.7.49.67 172.31.28.40 53 44995 17 1 87 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 173.245.59.118 41065 53 17 1 80 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 193.108.91.185 37997 53 17 1 76 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 109.201.142.225 49011 53 17 1 85 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.35.139 172.31.28.40 34085 53 17 1 77 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 192.52.178.30 57756 53 17 1 76 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 194.0.39.1 34420 53 17 1 84 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 162.159.8.55 59484 53 17 1 100 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 192.52.178.30 60492 53 17 1 76 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 192.52.178.30 59310 53 17 1 80 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 192.26.92.30 172.31.28.40 53 57086 17 1 896 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 192.48.79.30 172.31.28.40 53 36020 17 1 757 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.35.139 172.31.28.40 43702 53 17 1 72 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 205.251.194.225 172.31.28.40 53 47483 17 1 364 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 192.48.79.30 40431 53 17 1 82 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 192.48.79.30 172.31.28.40 53 35503 17 1 757 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 205.251.196.138 172.31.28.40 53 45543 17 1 267 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 192.52.178.30 172.31.28.40 53 58468 17 1 771 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 192.48.79.30 34350 53 17 1 87 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 192.48.79.30 44998 53 17 1 86 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 194.146.107.6 172.31.28.40 53 57439 17 1 790 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 108.162.192.131 47667 53 17 1 82 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 205.251.195.47 43622 53 17 1 89 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 193.232.156.17 44308 53 17 1 79 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 192.48.79.30 58208 53 17 1 77 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 193.108.91.204 172.31.28.40 53 33162 17 1 79 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 162.159.24.4 172.31.28.40 53 48824 17 1 84 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 192.52.178.30 172.31.28.40 53 57061 17 1 935 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 200.160.2.88 172.31.28.40 53 60118 17 1 263 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 192.41.162.30 59199 53 17 1 80 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 205.251.199.186 38615 53 17 1 89 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 192.52.178.30 55619 53 17 1 81 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 205.251.192.101 37217 53 17 1 86 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 205.251.192.164 59148 53 17 1 90 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 192.48.79.30 50453 53 17 1 77 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 172.31.35.139 53 47410 17 1 131 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 205.251.198.112 172.31.28.40 53 52675 17 1 364 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 173.245.58.68 37785 53 17 1 80 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.35.139 172.31.28.40 38408 53 17 1 69 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 192.48.79.30 172.31.28.40 53 56682 17 1 718 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 92.222.76.179 172.31.28.40 53 57755 17 1 91 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 172.31.35.139 53 36208 17 1 144 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 172.31.35.139 53 56691 17 1 113 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 205.251.194.137 47402 53 17 1 79 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 184.26.160.66 59625 53 17 1 78 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 192.52.178.30 172.31.28.40 53 35004 17 1 946 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 205.251.193.209 172.31.28.40 53 45717 17 1 363 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 192.48.79.30 33273 53 17 1 84 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 192.48.79.30 43851 53 17 1 81 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 172.31.35.139 53 47863 17 1 95 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 192.48.79.30 43122 53 17 1 75 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 192.52.178.30 52628 53 17 1 82 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 205.251.199.163 172.31.28.40 53 46247 17 1 363 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 97.74.105.26 35801 53 17 1 79 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.35.139 172.31.28.40 60669 53 17 1 68 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 172.31.35.139 53 50928 17 1 108 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 192.5.6.30 43613 53 17 1 82 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 192.48.79.30 172.31.28.40 53 34337 17 1 933 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 192.52.178.30 37219 53 17 1 86 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 205.251.193.101 172.31.28.40 53 56862 17 1 366 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 172.31.35.139 53 55056 17 1 128 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 173.245.58.148 35593 53 17 1 75 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 205.251.194.117 172.31.28.40 53 45055 17 1 147 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 192.52.178.30 172.31.28.40 53 52659 17 1 685 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 172.31.35.139 53 41573 17 1 116 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 192.48.79.30 55031 53 17 1 79 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 205.251.192.186 34789 53 17 1 90 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 192.48.79.30 172.31.28.40 53 43851 17 1 691 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.35.139 172.31.28.40 52487 53 17 1 78 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 192.48.79.30 172.31.28.40 53 45486 17 1 893 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 194.146.106.42 172.31.28.40 53 59006 17 1 733 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 62.240.36.9 172.31.28.40 53 55216 17 1 91 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 50.28.102.86 172.31.28.40 53 54359 17 1 86 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 172.31.35.139 53 56328 17 1 81 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 205.251.196.220 48280 53 17 1 81 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 203.119.26.1 172.31.28.40 53 43778 17 1 703 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 192.55.83.30 172.31.28.40 53 60021 17 1 885 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 192.48.79.30 172.31.28.40 53 47994 17 1 884 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 204.61.216.115 172.31.28.40 53 40664 17 1 814 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 205.251.196.161 172.31.28.40 53 46103 17 1 362 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 192.52.178.30 46387 53 17 1 80 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 172.31.35.139 53 50528 17 1 135 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 192.134.0.49 49596 53 17 1 79 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 173.201.65.35 41939 53 17 1 91 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 205.251.194.211 172.31.28.40 53 51508 17 1 364 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 97.74.111.53 56815 53 17 1 81 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 192.41.162.30 172.31.28.40 53 44953 17 1 899 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 192.52.178.30 172.31.28.40 53 34859 17 1 769 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.35.139 172.31.28.40 45016 53 17 1 67 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 156.154.100.15 59008 53 17 1 82 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.35.139 172.31.28.40 40738 53 17 1 71 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.35.139 172.31.28.40 55788 53 17 1 65 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 192.26.92.30 54250 53 17 1 80 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 35.176.188.79 51465 53 17 1 86 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 95.101.36.67 55240 53 17 1 85 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 172.31.35.139 53 52599 17 1 87 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.35.139 172.31.28.40 60282 53 17 1 68 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 192.52.178.30 172.31.28.40 53 49559 17 1 886 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 172.31.35.139 53 38234 17 1 103 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 192.48.79.30 52450 53 17 1 82 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.35.139 172.31.28.40 53391 53 17 1 66 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 159.53.110.153 49888 53 17 1 78 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 192.52.178.30 172.31.28.40 53 60243 17 1 888 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 50.28.32.153 172.31.28.40 53 52513 17 1 85 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.35.139 172.31.28.40 43459 53 17 1 68 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 95.100.175.67 55825 53 17 1 84 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 192.52.178.30 172.31.28.40 53 46063 17 1 764 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 192.48.79.30 172.31.28.40 53 46483 17 1 761 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 151.11.83.9 172.31.28.40 53 59498 17 1 97 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 205.251.199.248 172.31.28.40 53 42999 17 1 254 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 192.52.178.30 36236 53 17 1 84 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 68.94.156.144 172.31.28.40 53 34121 17 1 87 1659810579 1659810639 ACCEPT OK
2 737271650855 eni-092b2c6a2c7680df0 172.31.28.40 205.251.195.26 48140 53 17 1 89 1659810579 1659810639 ACCEPT OK
